10,188850322184.000000
20,188986221256.000000
30,188986288251.000000
20,188986311249.000000
30,188986327248.000000
20,188986343247.000000
30,188986359245.000000
20,188986698221.000000
30,188986736218.000000
20,188986759216.000000
30,188986775215.000000
20,188986792214.000000
30,188986806213.000000
20,188986824212.000000
30,188986838211.000000
20,188986853209.000000
30,188986868208.000000
20,188986885207.000000
30,188986899206.000000
20,188986917205.000000
30,188986931204.000000
20,188986947203.000000
30,188986960202.000000
20,188986976200.000000
30,188986989199.000000
20,188987007198.000000
30,188987021197.000000
20,188987036196.000000
30,188987051195.000000
20,188987066194.000000
30,188987081193.000000
20,188987098192.000000
30,188987111191.000000
20,188987127189.000000
30,188987142188.000000
20,188987158187.000000
30,188987172186.000000
20,188987190185.000000
30,188987203184.000000
20,188987219183.000000
30,188987233182.000000
20,188987249180.000000
30,188987262180.000000
20,188987279178.000000
30,188987292177.000000
20,188987308176.000000
30,188987322175.000000
20,188987337174.000000
30,188987351173.000000
20,188987368172.000000
30,188987382171.000000
20,188987397170.000000
30,188987411169.000000
20,188987426168.000000
30,188987440167.000000
20,188987457165.000000
30,188987471164.000000
20,188987487163.000000
30,188987501162.000000
20,188987517161.000000
30,188987531160.000000
20,188987548159.000000
30,188987562158.000000
20,188987578156.000000
30,188987592155.000000
20,188987608154.000000
30,188987622153.000000
20,188987639152.000000
30,188987653151.000000
20,188987669150.000000
30,188987683149.000000
20,188987700148.000000
30,188987713147.000000
20,188987731145.000000
30,188987744144.000000
20,188987761143.000000
30,188987774142.000000
20,188987791141.000000
30,188987805140.000000
20,188987821139.000000
30,188987835138.000000
20,188987852136.000000
30,188987865135.000000
20,188987882134.000000
30,188987896133.000000
20,188987912132.000000
30,188987926131.000000
20,188987942130.000000
30,188987956129.000000
20,188987971128.000000
30,188987985127.000000
20,188988003125.000000
30,188988016124.000000
20,188988032123.000000
30,188988046122.000000
20,188988062121.000000
30,188988076120.000000
20,188988093119.000000
30,188988106118.000000
20,188988122117.000000
30,188988135116.000000
20,188988152115.000000
30,188988165114.000000
20,188988182112.000000
30,188988196111.000000
20,188988213110.000000
30,188988226109.000000
20,188988242108.000000
30,188988255107.000000
20,188988272106.000000
30,188988287105.000000
20,188988303103.000000
30,188988316103.000000
20,188988332101.000000
30,188988345100.000000
20,188988362099.000000
30,188988376098.000000
20,188988391097.000000
30,188988405096.000000
20,188988421095.000000
30,188988434094.000000
20,188988451093.000000
30,188988465092.000000
20,188988480091.000000
30,188988494090.000000
20,188988510088.000000
30,188988524087.000000
20,188988540086.000000
30,188988554085.000000
20,188988570084.000000
30,188988584083.000000
20,188988600082.000000
30,188988614081.000000
20,188988631080.000000
30,188988645079.000000
20,188988661077.000000
30,188988674076.000000
20,188988691075.000000
30,188988704074.000000
20,188988721073.000000
30,188988736072.000000
20,188988751071.000000
30,188988766070.000000
20,188988781069.000000
30,188988795068.000000
20,188988812066.000000
30,188988826065.000000
20,188988842064.000000
30,188988855063.000000
20,188988871062.000000
30,188988884061.000000
20,188988902060.000000
30,188988915059.000000
20,188988931058.000000
30,188988945057.000000
20,188988961055.000000
30,188988974054.000000
20,188988992053.000000
30,188989005052.000000
20,188989022051.000000
30,188989035050.000000
20,188989051049.000000
30,188989065048.000000
20,188989082047.000000
30,188989096046.000000
20,188989111044.000000
30,188989125043.000000
20,188989141042.000000
30,188989155041.000000
20,188989172040.000000
30,188989186039.000000
20,188989202038.000000
30,188989216037.000000
20,188989232036.000000
30,188989245035.000000
20,188989262033.000000
30,188989276032.000000
20,188989292031.000000
30,188989306030.000000
20,188989322029.000000
30,188989335028.000000
20,188989353027.000000
30,188989367026.000000
20,188989383025.000000
30,188989397024.000000
20,188989412022.000000
30,188989426021.000000
20,188989443020.000000
30,188989457019.000000
20,188989473018.000000
30,188989487017.000000
20,188989503016.000000
30,188989516015.000000
20,188989533014.000000
30,188989547013.000000
20,188989563011.000000
30,188989576010.000000
20,188989592009.000000
30,188989606008.000000
20,188989624007.000000
30,188989637006.000000
20,188989652005.000000
30,188989667004.000000
20,188989682003.000000
30,188989696002.000000
20,188989712001.000000
30,188989726000.000000
20,188989741998.000000
30,188989756997.000000
20,188989771996.000000
30,188989785995.000000
20,188989803994.000000
30,188989816993.000000
20,188989833992.000000
30,188989846991.000000
20,188989863989.000000
30,188989876989.000000
20,188989894987.000000
30,188989907986.000000
20,188989924985.000000
30,188989937984.000000
20,188989954983.000000
30,188989968982.000000
20,188989986980.000000
30,188990609935.000000
20,188990855917.000000
30,188991091900.000000
20,188991322883.000000
30,188991546867.000000
20,188991781849.000000
30,188992006833.000000
20,188992233816.000000
30,188992465799.000000
20,188992697782.000000
30,188992929765.000000
20,188993355734.000000
30,188993587717.000000
20,188993820700.000000
30,188994050684.000000
20,188994283667.000000
30,188994511650.000000
20,188994749633.000000
30,188994974616.000000
20,188995206599.000000
30,188995432583.000000
20,188995664566.000000
30,188995891549.000000
20,188996126532.000000
30,188996350516.000000
20,188996582499.000000
30,188996808482.000000
20,188997236451.000000
30,188997265449.000000
20,188997699417.000000
30,188997924401.000000
20,188998153384.000000
30,188998378367.000000
20,188998608351.000000
30,188998836334.000000
20,188999064317.000000
30,188999292301.000000
20,188999530283.000000
30,188999758267.000000
20,188999985250.000000
30,189000251231.000000
20,189000283228.000000
30,189000300227.000000
20,189000317226.000000
30,189000501212.000000
20,189000523211.000000
30,189000539210.000000
20,189000558208.000000
30,189000729196.000000
20,189000758194.000000
30,189000775192.000000
20,189000792191.000000
30,189000954179.000000
20,189000987177.000000
30,189001005176.000000
20,189001023174.000000
30,189001037173.000000
20,189001209161.000000
30,189001232159.000000
20,189001252158.000000
30,189001268156.000000
20,189001438144.000000
30,189001465142.000000
20,189001486140.000000
30,189001500139.000000
20,189001663127.000000
30,189001696125.000000
20,189001719123.000000
30,189001735122.000000
20,189001752121.000000
30,189001925108.000000
20,189001951106.000000
30,189001967105.000000
20,189001985104.000000
30,189002153092.000000
20,189002864040.000000
30,189002894038.000000
20,189003106022.000000
30,189003124021.000000
20,189003143019.000000
30,189003157018.000000
20,189003338005.000000
30,189003356004.000000
20,189003375002.000000
30,189003390001.000000
20,189003565988.000000
30,189003586987.000000
20,189003604986.000000
30,189003619985.000000
20,189003793972.000000
30,189003819970.000000
20,189003839968.000000
30,189003856967.000000
20,189004023955.000000
30,189004050953.000000
20,189004072951.000000
30,189004087950.000000
20,189004103949.000000
30,189004278936.000000
20,189004300935.000000
30,189004316934.000000
20,189004335932.000000
30,189004504920.000000
20,189004532918.000000
30,189004548917.000000
20,189004564916.000000
30,189004722904.000000
20,189004760901.000000
30,189004778900.000000
20,189004796899.000000
30,189004811897.000000
20,189004989884.000000
30,189005008883.000000
20,189005027882.000000
30,189005042881.000000
20,189005218868.000000
30,189005240866.000000
20,189005259865.000000
30,189005274864.000000
20,189005448851.000000
30,189005472849.000000
20,189005492848.000000
30,189005507847.000000
20,189005675834.000000
30,189005700833.000000
20,189005721831.000000
30,189005736830.000000
20,189005752829.000000
30,189005926816.000000
20,189005948814.000000
30,189005965813.000000
20,189005984812.000000
30,189006154799.000000
20,189006180797.000000
30,189006197796.000000
20,189006214795.000000
30,189006384783.000000
20,189006414780.000000
30,189006431779.000000
20,189006448778.000000
30,189006615766.000000
20,189006643764.000000
30,189006661762.000000
20,189006680761.000000
30,189006841749.000000
20,189006875747.000000
30,189006894745.000000
20,189006911744.000000
30,189006926743.000000
20,189007104730.000000
30,189007124729.000000
20,189007143727.000000
30,189007158726.000000
20,189007331713.000000
30,189007355712.000000
20,189007375710.000000
30,189007391709.000000
20,189007564696.000000
30,189007588695.000000
20,189007607693.000000
30,189007622692.000000
20,189007788680.000000
30,189007816678.000000
20,189007836676.000000
30,189007852675.000000
20,189007868674.000000
30,189008041662.000000
20,189008065660.000000
30,189008081659.000000
20,189008099657.000000
30,189008265645.000000
20,189008293643.000000
30,189008310642.000000
20,189008330640.000000
30,189008492629.000000
20,189008524626.000000
30,189008542625.000000
20,189008561624.000000
30,189008575623.000000
20,189008752610.000000
30,189008769608.000000
20,189008788607.000000
30,189008802606.000000
20,189008973593.000000
30,189008998592.000000
20,189009019590.000000
30,189009035589.000000
20,189009205576.000000
30,189009230575.000000
20,189009249573.000000
30,189009264572.000000
20,189009434560.000000
30,189009463558.000000
20,189009485556.000000
30,189009501555.000000
20,189009667543.000000
30,189009697541.000000
20,189009720539.000000
30,189009735538.000000
20,189009752537.000000
30,189009924524.000000
20,189009949522.000000
30,189009965521.000000
20,189009984520.000000
30,189010217503.000000
20,189010246500.000000
30,189010263499.000000
20,189010281498.000000
30,189010454485.000000
20,189010482483.000000
30,189010499482.000000
20,189010517481.000000
30,189010686468.000000
20,189010714466.000000
30,189010732465.000000
20,189010752463.000000
30,189010920451.000000
20,189010949449.000000
30,189010967448.000000
20,189010984447.000000
30,189011150434.000000
20,189011184432.000000
30,189011201431.000000
20,189011220429.000000
30,189011234428.000000
20,189011410415.000000
30,189011429414.000000
20,189011449413.000000
30,189011463412.000000
20,189011635399.000000
30,189011659397.000000
20,189011678396.000000
30,189011693395.000000
20,189011865382.000000
30,189011891380.000000
20,189011910379.000000
30,189011926378.000000
20,189012093366.000000
30,189012120364.000000
20,189012141362.000000
30,189012156361.000000
20,189012173360.000000
30,189012346347.000000
20,189012370345.000000
30,189012386344.000000
20,189012404343.000000
30,189012575330.000000
20,189012603328.000000
30,189012621327.000000
20,189012638326.000000
30,189012806313.000000
20,189012836311.000000
30,189012853310.000000
20,189012871309.000000
30,189013037297.000000
20,189013070294.000000
30,189013088293.000000
20,189013108291.000000
30,189013268280.000000
20,189013302277.000000
30,189013320276.000000
20,189013338275.000000
30,189013353273.000000
20,189013528261.000000
30,189013549259.000000
20,189013568258.000000
30,189013583257.000000
20,189013754244.000000
30,189013778242.000000
20,189013799241.000000
30,189013815240.000000
20,189013984227.000000
30,189014010225.000000
20,189014030224.000000
30,189014046223.000000
20,189014210211.000000
30,189014237209.000000
20,189014257207.000000
30,189014273206.000000
20,189014290205.000000
30,189014462192.000000
20,189014487191.000000
30,189014503189.000000
20,189014520188.000000
30,189014690176.000000
20,189014717174.000000
30,189014736172.000000
20,189014756171.000000
30,189014927159.000000
20,189014953157.000000
30,189014971155.000000
20,189014990154.000000
30,189015157142.000000
20,189015187140.000000
30,189015203138.000000
20,189015221137.000000
30,189015382125.000000
20,189015415123.000000
30,189015433122.000000
20,189015452120.000000
30,189015466119.000000
20,189015643106.000000
30,189015665105.000000
20,189015683103.000000
30,189015698102.000000
20,189015872089.000000
30,189015896088.000000
20,189015915086.000000
30,189015930085.000000
20,189016101073.000000
30,189016125071.000000
20,189016147069.000000
30,189016162068.000000
20,189016323057.000000
30,189016354054.000000
20,189016375053.000000
30,189016390052.000000
20,189016409050.000000
30,189016578038.000000
20,189016603036.000000
30,189016620035.000000
20,189016637034.000000
30,189016803021.000000
20,189016833019.000000
30,189016851018.000000
20,189016869017.000000
30,189017023005.000000
20,189017060003.000000
30,189017078001.000000
20,189017097000.000000
30,189017110999.000000
20,189017282986.000000
30,189017305985.000000
20,189017324983.000000
30,189017338982.000000
20,189017505970.000000
30,189017532968.000000
20,189017553967.000000
30,189017568966.000000
20,189017585964.000000
30,189017758952.000000
20,189017782950.000000
30,189017798949.000000
20,189017815947.000000
30,189017984935.000000
20,189018012933.000000
30,189018029932.000000
20,189018047931.000000
30,189018217918.000000
20,189018245916.000000
30,189018262915.000000
20,189018281913.000000
30,189018435902.000000
20,189018474899.000000
30,189018492898.000000
20,189018510897.000000
30,189018526896.000000
20,189018704883.000000
30,189018722881.000000
20,189018742880.000000
30,189018756879.000000
20,189018928866.000000
30,189018952864.000000
20,189018972863.000000
30,189018987862.000000
20,189019157849.000000
30,189019184847.000000
20,189019205846.000000
30,189019221845.000000
20,189019383833.000000
30,189019412831.000000
20,189019434829.000000
30,189019450828.000000
20,189019466827.000000
30,189019635815.000000
20,189059750884.000000
30,189060373838.000000
20,189113516956.000000
30,189114141910.000000
20,189146837522.000000
30,189146889518.000000
20,189173715558.000000
30,189173769554.000000
20,189200558597.000000
30,189200616593.000000
20,189211269815.000000
50,189211333810.000000
20,189211351809.000000
50,189211366808.000000
20,189211384807.000000
50,189211399805.000000
20,189211413804.000000
50,189211426803.000000
20,189211439803.000000
50,189211452802.000000
20,189211468800.000000
50,189211482799.000000
20,189211495798.000000
50,189211510797.000000
20,189211523796.000000
50,189211536795.000000
20,189211551794.000000
50,189211564793.000000
20,189211578792.000000
50,189211592791.000000
20,189211606790.000000
50,189211619789.000000
20,189211634788.000000
50,189211647787.000000
20,189211660786.000000
50,189211673785.000000
20,189211686784.000000
50,189211700783.000000
20,189211714782.000000
50,189211728781.000000
20,189211742780.000000
50,189211755779.000000
20,189211768778.000000
50,189211782777.000000
20,189211796776.000000
50,189211810775.000000
20,189211823774.000000
50,189211837773.000000
20,189211850772.000000
50,189211864771.000000
20,189211878770.000000
50,189211892769.000000
20,189211905768.000000
50,189211918768.000000
20,189211931767.000000
50,189211945766.000000
20,189211960764.000000
50,189211974763.000000
20,189211987762.000000
50,189212000762.000000
20,189212013761.000000
50,189212026760.000000
20,189212041759.000000
50,189212054758.000000
20,189212067757.000000
50,189212081756.000000
20,189212094755.000000
50,189212108754.000000
20,189212122753.000000
50,189212135752.000000
20,189212149751.000000
50,189212161750.000000
20,189212174749.000000
50,189212187748.000000
20,189212202747.000000
50,189212216746.000000
20,189212229745.000000
50,189212243744.000000
20,189212256743.000000
50,189212270742.000000
20,189212284741.000000
50,189212297740.000000
20,189212311739.000000
50,189212324738.000000
20,189212338737.000000
50,189212352736.000000
20,189212366735.000000
50,189212380734.000000
20,189212393733.000000
50,189212407732.000000
20,189212420731.000000
50,189212432730.000000
20,189212448729.000000
50,189212461728.000000
20,189212475727.000000
50,189212488726.000000
20,189212502725.000000
50,189212515724.000000
20,189212531723.000000
50,189212544722.000000
20,189212557721.000000
50,189212571720.000000
20,189212584719.000000
50,189212598718.000000
20,189212613717.000000
50,189212626716.000000
20,189212639715.000000
50,189212652714.000000
20,189212666713.000000
50,189212679712.000000
20,189212693711.000000
50,189212706710.000000
20,189212719709.000000
50,189212732708.000000
20,189212746707.000000
50,189212760706.000000
20,189212775705.000000
50,189212788704.000000
20,189212801703.000000
50,189212814702.000000
20,189212827701.000000
50,189212841700.000000
20,189212856699.000000
50,189212869698.000000
20,189212883697.000000
50,189212897696.000000
20,189212910695.000000
50,189212923694.000000
20,189212938693.000000
50,189212952692.000000
20,189212966691.000000
50,189212979690.000000
20,189212992689.000000
50,189213006688.000000
20,189213020687.000000
50,189213034686.000000
20,189213048685.000000
50,189213061684.000000
20,189213075683.000000
50,189213089682.000000
20,189213103681.000000
50,189213117680.000000
20,189213130679.000000
50,189213143678.000000
