10,330066714375.000000
30,330094601883.000000
50,330147961940.000000
40,330926678193.000000
30,330939521966.000000
50,330998429926.000000
40,331661345233.000000
30,331691035710.000000
50,331821570409.000000
40,331821608408.000000
30,331821628407.000000
50,331920352667.000000
40,331920404666.000000
30,331920424666.000000
50,331987295487.000000
40,331987332486.000000
30,331987352486.000000
50,332071286006.000000
40,332071334005.000000
30,332077954888.000000
50,332180610078.000000
40,332180652078.000000
30,332188821933.000000
50,332270561492.000000
40,332270605492.000000
30,332270624491.000000
50,332370192738.000000
40,332370257737.000000
30,332377793604.000000
50,332445716408.000000
40,332445757407.000000
30,332450120330.000000
50,332520164096.000000
40,332520217095.000000
30,332520238095.000000
50,332603452629.000000
40,332620126336.000000
30,332622439295.000000
50,332719484586.000000
40,332719521585.000000
30,332719541585.000000
50,332805942063.000000
40,332805979062.000000
30,332805999062.000000
50,332891303560.000000
40,332891355559.000000
30,332909942231.000000
50,333006909524.000000
40,333006970523.000000
30,333019186307.000000
50,333097985920.000000
40,333098023919.000000
30,333098044919.000000
50,333149086020.000000
40,333185797373.000000
30,333185837372.000000
50,333281781683.000000
40,333281822682.000000
30,333281842682.000000
50,333360169304.000000
40,333360222303.000000
30,333360242302.000000
50,333445234807.000000
40,333470164368.000000
30,333470221367.000000
50,333545971035.000000
40,333546008034.000000
30,333546028034.000000
50,333635726455.000000
40,333635791454.000000
30,333643149325.000000
50,333718042007.000000
40,333718080006.000000
30,333718098006.000000
50,333810663378.000000
40,333810705377.000000
30,333810725376.000000
50,333849582693.000000
40,333892254942.000000
30,333892650935.000000
50,333990152220.000000
40,333990211219.000000
30,333995508125.000000
50,334090144460.000000
40,334090208459.000000
30,334092767414.000000
50,334179466889.000000
40,334179508888.000000
30,334179528888.000000
50,334237415869.000000
40,334266445358.000000
30,334266499358.000000
50,334370088537.000000
40,334370129536.000000
30,334372557493.000000
50,334450611121.000000
40,334450652121.000000
30,334453368073.000000
50,334559783203.000000
40,334559826202.000000
30,334559847201.000000
50,334640301787.000000
40,334640349786.000000
30,334645329699.000000
50,334724786302.000000
40,334724823302.000000
30,334724843301.000000
50,334831084434.000000
40,334831135433.000000
30,334831156433.000000
50,334948760366.000000
40,334948802365.000000
30,334948822364.000000
50,335056660469.000000
40,335056905465.000000
30,335056939464.000000
50,335150131826.000000
40,335150186825.000000
30,335150208825.000000
50,335240126244.000000
40,335240183243.000000
30,335240204243.000000
50,335320245837.000000
40,335320290836.000000
30,335320474833.000000
50,335388361641.000000
40,335388398640.000000
30,335388417640.000000
50,335478136065.000000
40,335478197063.000000
30,335480409025.000000
50,335589048117.000000
40,335589098116.000000
30,335589117116.000000
50,335680214516.000000
40,335680275515.000000
30,335682576475.000000
50,335760185112.000000
40,335760240111.000000
30,335766712997.000000
50,335848561560.000000
40,335848603559.000000
30,335848623559.000000
50,335940253950.000000
40,335940299949.000000
30,335940319949.000000
50,336048542048.000000
40,336048586048.000000
30,336048606047.000000
50,336133237561.000000
40,336160144089.000000
30,336162351050.000000
50,336255690411.000000
40,336255729410.000000
30,336257411381.000000
50,336333441047.000000
40,336350125754.000000
30,336352427714.000000
50,336440165174.000000
40,336440218174.000000
30,336440239173.000000
50,336525485678.000000
40,336539474432.000000
30,336539514432.000000
50,336629510853.000000
40,336629552852.000000
30,336629571852.000000
50,336719701270.000000
40,336719745270.000000
30,336719764269.000000
50,336769005406.000000
40,336796619921.000000
30,336796659920.000000
50,336886684341.000000
40,336886724340.000000
30,336886742340.000000
50,336970173876.000000
40,336970237875.000000
30,336970257875.000000
50,337070659113.000000
40,337070701113.000000
30,337073387066.000000
50,337170146368.000000
40,337170204367.000000
30,337170225367.000000
50,337255563870.000000
40,337255625869.000000
30,337273574554.000000
50,337353885146.000000
40,337353923146.000000
30,337355491118.000000
50,337439025654.000000
40,337439078653.000000
30,337439098653.000000
50,337546113777.000000
40,337546149776.000000
30,337546169776.000000
50,337630202303.000000
40,337630263302.000000
30,337642926080.000000
50,337716907783.000000
40,337716946783.000000
30,337716967782.000000
50,337802785278.000000
40,337802822278.000000
30,337802842277.000000
50,337911777368.000000
40,337911816367.000000
30,337918589248.000000
50,337990247992.000000
40,337990292992.000000
30,337990312991.000000
50,338087941280.000000
40,338087978280.000000
30,338087999279.000000
50,338190619480.000000
40,338190662480.000000
30,338190861476.000000
50,338285035826.000000
40,338285072825.000000
30,338285092825.000000
50,338400298808.000000
40,338400345807.000000
30,338400365806.000000
50,338478372440.000000
40,338478413440.000000
30,338478433439.000000
50,338560673999.000000
40,338560717998.000000
30,338577294708.000000
50,338656472321.000000
40,338656536320.000000
30,338656558320.000000
50,338736531919.000000
40,338736594918.000000
30,338736614918.000000
50,338820631447.000000
40,338820840443.000000
30,338820879442.000000
50,338930149529.000000
40,338930210528.000000
30,338930361525.000000
50,339018915974.000000
40,339018968973.000000
30,339025226864.000000
50,339119031221.000000
40,339119072220.000000
30,339119093220.000000
50,339197659844.000000
40,339197698843.000000
30,339197718843.000000
50,339290096226.000000
40,339290135225.000000
30,339290155225.000000
50,339365822901.000000
40,339365860900.000000
30,339365880900.000000
50,339460127251.000000
40,339460191250.000000
30,339460212249.000000
50,339540120851.000000
40,339540170850.000000
30,339540190850.000000
50,339640206100.000000
40,339640248099.000000
30,339640267099.000000
50,339739060370.000000
40,339739098370.000000
30,339739118369.000000
50,339833781713.000000
40,339833820712.000000
30,339833840712.000000
50,339920201201.000000
40,339920262200.000000
30,339930424022.000000
50,340012076593.000000
40,340013591567.000000
30,340014022559.000000
50,340120626694.000000
40,340120669693.000000
30,340126624589.000000
50,340221765924.000000
40,340221819923.000000
30,340231155760.000000
50,340310191378.000000
40,340310253377.000000
30,340322119169.000000
50,340403838741.000000
40,340403889740.000000
30,340403908740.000000
50,340510135882.000000
40,340510176882.000000
30,340510195881.000000
50,340580113659.000000
40,340580160658.000000
30,340580181658.000000
50,340690153735.000000
40,340690214734.000000
30,340694851653.000000
50,340774389263.000000
40,340788359018.000000
30,340788398018.000000
50,340879088432.000000
40,340879131431.000000
30,340879152431.000000
50,340970086841.000000
40,340970126841.000000
30,340971766812.000000
50,341044178546.000000
40,341044241545.000000
30,341075354001.000000
50,341232182259.000000
40,341232244258.000000
30,341262053737.000000
50,341340127373.000000
40,341340185372.000000
30,341340205372.000000
